 2022	1	2	 1.1981742	0.05	#_59        
 2023	1	2	0.16873851	0.05	#_60        
 -999	1	3	         4	0.05	#_61        
 1995	1	3	0.10826963	0.05	#_62        
 1996	1	3	0.66670496	0.05	#_63        
 1997	1	3	 1.4154609	0.05	#_64        
 1998	1	3	0.71079433	0.05	#_65        
 1999	1	3	0.24734393	0.05	#_66        
 2000	1	3	0.26776041	0.05	#_67        
 2001	1	3	0.15187901	0.05	#_68        
 2002	1	3	0.28482292	0.05	#_69        
 2003	1	3	0.16606058	0.05	#_70        
 2004	1	3	0.19966481	0.05	#_71        
 2005	1	3	0.33903209	0.05	#_72        
 2006	1	3	0.19422057	0.05	#_73        
 2007	1	3	0.19308113	0.05	#_74        
 2008	1	3	0.15210756	0.05	#_75        
 2009	1	3	0.12355807	0.05	#_76        
 2010	1	3	0.23962136	0.05	#_77        
 2011	1	3	0.41973782	0.05	#_78        
 2012	1	3	0.31197829	0.05	#_79        
 2013	1	3	 0.3828993	0.05	#_80        
 2014	1	3	0.35291448	0.05	#_81        
 2015	1	3	0.38430571	0.05	#_82        
 2016	1	3	0.35586555	0.05	#_83        
 2017	1	3	0.53482918	0.05	#_84        
 2018	1	3	0.40947733	0.05	#_85        
 2019	1	3	0.52848348	0.05	#_86        
 2020	1	3	0.39397843	0.05	#_87        
 2021	1	3	0.28289053	0.05	#_88        
 2022	1	3	 0.5260054	0.05	#_89        
 2023	1	3	0.02638785	0.05	#_90        
-9999	0	0	         0	   0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_fleet	units	errtype	SD_report
1	0	0	0	#_F_NonTarLL
2	0	0	0	#_F_AssoPS  
3	0	0	0	#_F_UnAssoPS
4	0	0	0	#_S_NonTarLL
5	0	0	0	#_S_AssoPS  
6	0	0	0	#_S_UnAssoPS
#
#_CPUE_data
#_year	month	index	obs	se_log
 1995	7	4	 1.7036957	0.1	#_1         
 1996	7	4	   2.37064	0.1	#_2         
 1997	7	4	 2.3146364	0.1	#_3         
 1998	7	4	 2.2213858	0.1	#_4         
 1999	7	4	 3.2813032	0.1	#_5         
 2000	7	4	 2.5995817	0.1	#_6         
 2001	7	4	 1.7924954	0.1	#_7         
 2002	7	4	 2.6535675	0.1	#_8         
 2003	7	4	 1.6983457	0.1	#_9         
 2004	7	4	 1.8024104	0.1	#_10        
 2005	7	4	 1.0724646	0.1	#_11        
 2006	7	4	 1.0464987	0.1	#_12        
 2007	7	4	0.61516707	0.1	#_13        
 2008	7	4	 0.7616145	0.1	#_14        
 2009	7	4	0.88900067	0.1	#_15        
 2010	7	4	0.78674805	0.1	#_16        
 2011	7	4	0.77666806	0.1	#_17        
 2012	7	4	0.66087809	0.1	#_18        
 2013	7	4	0.54798578	0.1	#_19        
 2014	7	4	0.67591153	0.1	#_20        
 2015	7	4	0.54871316	0.1	#_21        
 2016	7	4	0.56643848	0.1	#_22        
 2017	7	4	0.48578453	0.1	#_23        
 2018	7	4	0.40226995	0.1	#_24        
 2019	7	4	0.51545543	0.1	#_25        
 2020	7	4	0.58434295	0.1	#_26        
 2021	7	4	0.59667414	0.1	#_27        
 2022	7	4	0.73280775	0.1	#_28        
 2023	7	4	0.76155997	0.1	#_29        
-9999	0	0	         0	  0	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
5 # binwidth for population size comp
50 # minimum size in the population (lower edge of first bin and size at age 0.00)
360 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-0.005	1e-04	0	0	0	0	1	#_F_NonTarLL
-0.005	1e-04	0	0	0	0	1	#_F_AssoPS  
-0.005	1e-04	0	0	0	0	1	#_F_UnAssoPS
-0.005	1e-04	0	0	0	0	1	#_S_NonTarLL
-0.005	1e-04	0	0	0	0	1	#_S_AssoPS  
-0.005	1e-04	0	0	0	0	1	#_S_UnAssoPS
28 #_N_lbins
#_lbin_vector
50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 340 360 #_lbin_vector
#
#_lencomp
#_year	month	fleet	sex	part	Nsamp	f50	f60	f70	f80	f90	f100	f110	f120	f130	f140	f150	f160	f170	f180	f190	f200	f210	f220	f230	f240	f250	f260	f270	f280	f290	f300	f340	f360	m50	m60	m70	m80	m90	m100	m110	m120	m130	m140	m150	m160	m170	m180	m190	m200	m210	m220	m230	m240	m250	m260	m270	m280	m290	m300	m340	m360
 1995	7	1	0	0	8.8674424	0.00038985154	0.0022836676	 0.011510992	0.032049166	0.050022692	0.050468488	0.064062753	0.078346456	0.083496243	 0.11908688	  0.1195186	0.097655611	0.088732524	0.074544241	0.040813974	0.029876884	 0.019413626	0.011613704	0.0084569246	0.0077139312	0.0033738942	0.0034455534	 0.0010640772	0.00064329904	0.00036898235	0.00071244395	0.00019863445	0.00013590117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_1         
 1996	7	1	0	0	8.5630391	0.00036337289	0.0020855051	 0.011081078	0.030503977	0.043375196	0.049612166	0.065641458	0.077164487	0.083231139	 0.11293239	 0.11542095	0.094931866	 0.09039828	0.084211568	0.047072545	0.032658089	 0.019163433	0.012629701	0.0091946105	0.0083922784	0.0034235231	0.0033409565	 0.0010492342	0.00065694308	0.00037673512	0.00074190294	0.00020541936	0.00014120088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_2         
 1997	7	1	0	0	8.8268289	0.00038467027	0.0022115526	 0.012121334	0.032070527	0.042932538	0.047353834	0.059839741	0.069172919	0.083527511	 0.10824991	 0.11361118	 0.10291497	0.099987941	0.073778913	0.054391853	0.037024614	 0.018914161	0.013808738	0.0097343283	0.0076355239	0.0038394675	0.0033187357	 0.0010410616	0.00064895522	0.00038929274	0.00078240405	0.00018128139	0.00013204199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_3         
 1998	7	1	0	0	9.3778321	 0.0003866277	0.0021004781	 0.013377468	 0.06277565	0.053863806	0.066273063	0.051762433	0.078027291	0.085028835	  0.1085046	 0.10526096	0.098637384	0.085259468	0.064456958	0.039645312	0.030347289	 0.015515265	0.013245059	0.0088464597	0.0068736135	0.0033450013	0.0032615554	 0.0010627037	0.00064860901	0.00036946083	0.00079400491	0.00018898481	0.00014166397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_4         
 1999	7	1	0	0	8.3772779	0.00037741226	0.0022923447	 0.011760342	 0.02940578	0.047859794	0.051174463	0.061579285	 0.08237688	0.088828828	 0.11577074	 0.13093712	0.090867922	0.085257975	0.076350543	0.039168729	 0.03493159	 0.015867137	0.010869515	0.0074226158	0.0073108171	0.0031965834	0.0032436289	 0.0010449563	0.00057313856	0.00039742496	0.00080270832	0.00019457373	 0.0001371551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_5         
 2000	7	1	0	0	8.0996225	0.00041449983	0.0021066077	 0.011109148	0.030952515	0.049207074	0.053313416	0.060403929	0.073327488	0.093717404	 0.11374431	 0.12092886	0.090115219	0.089756105	0.076351291	0.047396074	0.031923633	 0.017640119	0.012990314	0.0079706758	0.0069896495	0.0032953711	0.0032891991	 0.0010230934	0.00060599485	0.00037080843	 0.0007313843	0.00018386121	0.00014195645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_6         
 2001	7	1	0	0	9.1987778	0.00038565273	0.0021777492	 0.011865846	0.028664897	0.039035065	 0.04850795	0.059664553	  0.0789546	0.073443224	 0.12441932	 0.12522598	 0.10358913	0.089541524	0.079323579	0.048174325	0.031506655	 0.018038605	 0.01251457	0.0085686541	0.0070085977	0.0031919016	0.0031574738	0.00097154229	0.00061568578	0.00037422827	0.00075880031	0.00017970367	0.00014018122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_7         
 2002	7	1	0	0	8.3356541	0.00036950933	0.0019952685	 0.010749325	0.028978861	0.047121783	0.052197796	0.070072418	0.086420307	 0.07771931	0.094816039	 0.13986617	 0.10104818	0.090290675	0.074842621	0.040957565	0.028280626	 0.017295328	0.012612831	0.0081163836	 0.006718959	0.0032241019	0.0032903926	0.00098781342	0.00059620719	0.00036459891	0.00074188307	0.00018618687	0.00013885585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_8         
 2003	7	1	0	0	7.6984638	  0.000396235	0.0022776573	 0.013505299	0.029346198	0.046008019	0.048685728	0.063421021	0.080372732	 0.08874363	  0.1170491	 0.10812341	0.098819171	0.092876513	0.073426649	0.044801792	0.033504758	 0.019201611	0.013757023	0.0086344187	0.0071015236	 0.003215506	0.0035975154	0.00098243381	0.00072082156	0.00035164989	0.00075621208	0.00018857594	0.00013479623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_9         
 2004	7	1	0	0	7.0452576	0.00039885635	0.0023298237	 0.011255805	0.029609356	0.041651172	0.041528115	0.054537262	0.062437278	 0.10025583	 0.14097478	 0.12725402	0.084683313	0.098373767	0.075711508	0.043057393	0.030741625	 0.016565472	0.013734799	0.0087006854	0.0062639416	0.0034723167	 0.003401242	 0.0010090893	0.00061245021	 0.0003575911	0.00074425264	 0.0001956096	0.00014264226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_10        
 2005	7	1	0	0	8.1950087	0.00038855282	0.0021182115	 0.011869472	0.029050255	0.042890572	0.049329447	0.063679998	0.068238147	 0.07701291	  0.1170221	 0.13175206	 0.10211865	0.082253911	0.074838321	0.051140734	0.035344593	 0.020238922	0.014492694	0.0087416766	0.0074349637	0.0034998052	0.0034799966	 0.0010056661	0.00063060926	0.00036722051	0.00074423647	0.00018589586	0.00013038831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_11        
 2006	7	1	0	0	8.2018204	0.00037104181	0.0022209937	 0.011805272	 0.02624851	0.044088953	0.051202939	0.062715473	0.075346389	0.084525039	 0.11961713	 0.12178057	0.098082314	0.089013787	0.072913173	0.050228989	0.031557092	 0.017474935	0.015353273	 0.008970579	 0.006770337	0.0031858131	0.0033363327	 0.0010505934	0.00070085674	0.00034779981	0.00076172863	0.00018621263	  0.000143879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_12        
 2007	7	1	0	0	8.3649646	0.00037835472	0.0021360557	 0.011623811	0.027156449	0.040197912	0.047072351	0.056405938	0.082133431	0.095954525	 0.11687487	 0.13349265	  0.1044303	 0.07936783	0.071980337	 0.04506974	0.029958786	 0.018074052	0.013103947	0.0078653823	 0.006982764	0.0032331274	0.0034723858	0.00096708094	0.00064304603	0.00033785035	0.00076801298	0.00018745043	0.00013156069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_13        
 2008	7	1	0	0	7.5996381	0.00036068002	0.0021664437	 0.012719998	0.029682358	0.044794756	0.047188339	 0.06163563	 0.08102868	 0.10070536	 0.12823262	  0.1368471	0.087439614	0.082014996	0.064518942	0.039121019	0.029149138	 0.016489175	 0.01237539	0.0080009038	0.0061365238	0.0030274904	0.0033607531	 0.0010035697	0.00061878131	 0.0003602073	0.00069441539	0.00018790342	0.00013921398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_14        
 2009	7	1	0	0	7.6903735	0.00038859963	 0.002317274	 0.011276286	0.028628519	0.040187302	0.049354275	0.064842291	0.074488315	0.092694407	 0.11118485	 0.11671305	 0.10162795	 0.09243313	0.074996015	0.052397288	0.028851864	 0.017274779	0.014992518	0.0080460017	  0.00733883	0.0032225917	0.0035973981	 0.0010371499	 0.0006750758	0.00035597317	0.00076711954	0.00017745608	0.00013368888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_15        
 2010	7	1	0	0	8.2027748	  0.000398676	0.0023122692	 0.012084995	 0.02969155	0.046381718	0.057585702	0.075295541	0.083383706	0.084511825	  0.1118343	 0.11472496	 0.10329504	0.083967002	 0.06328775	0.044808446	0.030432096	 0.017872253	 0.01282141	0.0088914561	0.0067725861	0.0032671292	0.0032986308	 0.0010010796	0.00067547696	0.00035323107	0.00073254133	 0.0001887514	0.00012987955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_16        
 2011	7	1	0	0	 7.646732	0.00037889796	0.0021027358	 0.011486902	0.028440579	0.041812256	0.045953522	0.059500919	0.092467576	 0.10200719	 0.11304212	 0.11647036	 0.10039909	0.078154357	0.072557059	0.048058792	0.028286401	 0.020853327	0.013555001	0.0081042768	0.0066997776	0.0034050128	0.0031562158	 0.0010112394	0.00063741028	0.00038396683	0.00076624404	0.00018036726	0.00012841135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_17        
 2012	7	1	0	0	7.7053796	0.00037022418	 0.002103079	 0.010719865	0.024199473	0.042417286	 0.04800876	0.048660886	0.084437427	 0.09112082	0.098158407	 0.11660428	 0.11860452	0.098871633	0.076030556	 0.04596436	0.034545182	  0.01997305	0.013956605	 0.009110116	0.0064713613	0.0034678269	0.0031242202	 0.0010268881	0.00067813938	0.00034905122	0.00072018281	0.00017815526	0.00012764265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_18        
 2013	7	1	0	0	7.0054148	0.00038288183	0.0023125452	 0.011722133	 0.02774406	0.041208229	0.038848395	0.050804681	0.075504372	0.093589437	 0.10920141	 0.13781267	 0.10450424	0.090017272	0.066100124	0.050691418	 0.04319929	 0.019064769	 0.01335205	 0.008050815	 0.006392296	 0.002953224	0.0035008518	 0.0010433911	0.00063267027	 0.0003577123	0.00071389918	0.00017961886	0.00011555099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_19        
 2014	7	1	0	0	6.9386337	0.00037563706	0.0023681707	 0.013551107	 0.03160323	0.045860314	0.046415483	0.053855859	0.069734811	0.081704928	 0.10914743	 0.10946451	  0.1083724	0.093433091	0.081862917	0.053557007	0.039373393	 0.019749119	0.013745555	0.0089998221	 0.006941552	0.0032813002	0.0034348695	 0.0010374212	0.00065570764	0.00038005632	0.00077944691	0.00017677038	0.00013810186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_20        
 2015	7	1	0	0	7.3626635	0.00041198156	0.0025220008	 0.015512358	0.034710781	0.053310331	0.062028896	0.065986055	0.069820811	0.088909563	 0.11799144	 0.11457606	0.092348767	0.078113018	0.064391115	0.045924648	0.032746167	 0.020285676	0.014144974	0.0092274832	 0.007119107	0.0033040674	0.0034075763	  0.001066716	0.00064610866	0.00036474539	0.00078946017	0.00018976618	0.00015033425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_21        
 2016	7	1	0	0	  6.96806	0.00039236752	0.0021235706	 0.013539774	0.031060985	0.044331341	0.055835013	0.061754357	0.070003565	0.085125186	 0.10946146	 0.12415152	0.092589659	 0.10599204	0.072965094	0.043833352	0.030158663	 0.016856125	0.013689129	0.0086316729	0.0069450289	0.0038250676	0.0035973212	 0.0010355862	0.00066384789	0.00036843764	0.00074306405	0.00019721522	0.00012955142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_22        
 2017	7	1	0	0	 7.210342	0.00039185638	0.0023007279	 0.013611464	0.035079548	 0.05182519	0.054738908	 0.05113961	0.076108859	0.076729915	 0.11921709	 0.11107952	 0.10852136	0.083687886	0.072387232	0.050125354	0.031332379	 0.019106863	 0.01447785	 0.010424858	0.0072960566	0.0036436594	0.0035206582	 0.0010539122	0.00068020352	0.00039185638	0.00080253262	0.00019088715	0.00013375544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_23        
 2018	7	1	0	0	7.0187882	0.00040429749	  0.00236611	 0.012837564	0.031896237	0.041952951	0.047812281	0.066519618	0.064206469	0.074172924	 0.11396266	 0.11478394	 0.10798249	  0.1118718	0.069117714	0.044348898	0.035152995	 0.018902026	0.014888143	0.0095323203	0.0073758184	 0.003362681	0.0033641728	0.00096822535	0.00070043421	0.00039683813	0.00080337342	0.00017380316	0.00014321977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_24        
 2019	7	1	0	0	 6.992601	0.00035629241	0.0022622893	 0.013430772	0.034039328	0.050692927	0.051514969	0.058549231	0.083783446	 0.09135438	 0.11469656	0.085593947	 0.10701784	 0.10234137	0.071046271	0.043177838	0.030632771	 0.018396528	0.014389076	0.0089531034	0.0076351566	0.0035835869	0.0033691413	  0.001001863	0.00068577913	0.00037416288	0.00079970335	0.00018763989	0.00013402849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_25        
 2020	7	1	0	0	6.4223759	0.00042135324	0.0023528952	 0.015931553	0.036613722	 0.05265856	0.058965818	0.054296703	0.076919378	0.086610503	 0.10661296	 0.10624785	 0.10503106	0.079714816	0.077114162	0.046410796	0.033925048	 0.018697652	0.014994307	0.0090244572	0.0072795495	0.0035525701	0.0035289352	 0.0010586806	0.00064384731	0.00037734342	0.00070660204	0.00018500423	0.00012387948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_26        
 2021	7	1	0	0	6.7428345	0.00039282485	0.0023757364	 0.014322736	0.038145571	0.051862559	0.058904941	 0.07470504	0.077947268	0.087661428	 0.11015207	  0.1142699	0.087537888	0.082543319	 0.06634641	0.044207029	0.030681329	 0.018094993	0.014618778	 0.008335288	0.0069564158	0.0034836164	0.0033190854	0.00099857217	0.00064616842	0.00038143863	0.00078849627	0.00018104102	 0.0001400506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_27        
 2022	7	1	0	0	7.2083126	0.00038497804	0.0025177251	  0.01634672	0.038713996	0.053737517	0.049704885	0.060591585	0.069934205	0.092952141	 0.11122531	 0.11323408	 0.10093457	0.082597325	0.063029605	0.047060049	0.040528967	 0.017068228	0.014109263	0.0089029428	0.0067352924	0.0032199584	0.0033121656	 0.0010200095	0.00067514417	0.00036570309	0.00077256081	0.00019327044	0.00013179898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_28        
 2023	7	1	0	0	6.1525773	0.00037511387	0.0023909984	 0.014472909	0.038525323	0.055107189	0.054537468	0.057689975	0.077609086	0.087410699	 0.10878161	 0.11185585	0.090889669	0.085588717	0.075329494	0.047162108	0.034037353	 0.017458307	0.014790909	0.0089167106	0.0071053055	0.0033710892	0.0033922422	 0.0010802151	0.00063600134	0.00040825363	0.00075234305	0.00018403143	0.00014102025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_29        
 1995	7	2	0	0	1.9638602	            0	           0	0.0042123933	0.022946458	0.031482097	0.057089015	 0.10109744	0.099988915	 0.11173928	 0.13734619	 0.13257954	0.090455604	0.060525441	0.033809999	 0.03114954	0.021727081	 0.011196098	 0.01263718	0.0058751801	 0.010530983	0.0041015408	           0	 0.0066511473	 0.0027713114	  0.003658131	            0	 0.0035472786	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_30        
 1996	7	2	0	0	4.3750975	            0	           0	0.0044223802	0.024826764	0.032795179	 0.05692177	0.094997606	0.099203158	 0.10877519	 0.12978941	 0.15720455	0.087024673	0.061877185	0.028286971	0.030301661	 0.02108197	 0.009712071	0.013294244	0.0068255531	 0.010773623	0.0043139664	           0	 0.0064009324	 0.0025974143	 0.0026606557	            0	 0.0028729661	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_31        
 1997	7	2	0	0	4.6857882	            0	           0	0.0047148201	0.022338852	0.035207469	0.054484298	0.087760605	 0.10626033	 0.11733697	 0.13583089	 0.10670108	 0.11099255	0.072607069	0.025563256	0.032400615	0.023649491	0.0099225795	0.016539566	 0.006512599	   0.0105721	 0.004105895	           0	 0.0055731145	  0.002731464	  0.002447299	            0	 0.0027778583	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_32        
 1998	7	2	0	0	6.5661355	            0	           0	0.0037613565	0.024080527	0.040572964	0.058466648	0.085896656	  0.0971415	 0.12263853	 0.13605389	 0.13533474	0.085476064	0.069423833	0.025906724	0.036120791	0.018630265	0.0086733482	0.015167463	    0.006821	0.0087191121	0.0038921105	           0	 0.0056834402	 0.0029070971	  0.003046568	            0	 0.0025540613	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_33        
 1999	7	2	0	0	6.4360675	            0	           0	0.0052355702	0.030327368	0.044624034	0.052714678	0.080924697	 0.13252442	 0.11299979	 0.12702418	 0.10535178	0.082143085	0.075543103	0.029998814	0.030216329	0.021876226	 0.010848369	0.018605896	0.0098611859	0.0086656141	0.0040202243	           0	 0.0051808112	 0.0028322579	 0.0030056615	            0	 0.0027029658	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_34        
 2000	7	2	0	0	5.3671888	            0	           0	0.0036710568	0.019134868	0.031995941	0.067407203	 0.07763254	0.088443596	 0.11198373	 0.12375174	 0.16313929	 0.14040761	0.045657222	0.023701003	0.030139789	0.015822667	0.0090167755	0.014956463	 0.006517157	0.0077380928	0.0033204503	           0	 0.0048919926	 0.0024789945	  0.002718232	            0	 0.0028007276	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_35        
 2001	7	2	0	0	5.7959494	            0	           0	 0.004540954	0.022332849	0.037812803	0.053544055	0.091487533	 0.10487166	0.098621882	 0.14534822	 0.13981213	0.085667472	0.065357572	0.035498349	0.033809627	 0.01910367	 0.010170028	 0.01531661	0.0065789804	0.0084511502	0.0041313384	           0	 0.0055612237	 0.0035533531	 0.0028421799	            0	 0.0027743294	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_36        
 2002	7	2	0	0	4.9651357	            0	           0	0.0044963145	0.022063882	 0.03222973	0.066554054	 0.13182432	 0.10315725	 0.14494472	 0.11109337	0.091836609	0.087094595	0.066160934	 0.02781941	0.030251843	0.019993857	 0.009453317	0.014404177	0.0067874693	0.0087714988	0.0042076167	           0	 0.0062530713	 0.0030712531	 0.0023955774	            0	 0.0026105651	            0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_37        
